Id,Predicted
0,2892.75
1,2620.5
2,3878.5
3,2038.0
4,2334.5
5,2033.6666666666665
6,2020.1
7,3168.5
8,2847.5
9,4296.0
10,2201.5
11,2679.2583333333337
12,3201.5
13,2716.5
14,2208.0
15,2799.5
16,2142.0
17,2683.5
18,2516.5
19,2518.3333333333335
20,1804.5
21,3126.5
22,2274.5
23,3177.0
24,2924.5
25,1871.5
26,2336.0
27,2777.333333333334
28,2175.9285714285716
29,3356.0
30,3016.0
31,2388.5
32,2275.0
33,2212.5
34,2025.0
35,2013.5
36,1493.583333333333
37,2834.0
38,2860.5
39,2924.0
40,1929.5
41,3259.0
42,3199.0
43,2794.0
44,1800.0
45,3859.5
46,2248.0
47,2180.8
48,2197.5
49,1961.0
50,1968.0416666666665
51,2814.25
52,2536.5
53,1704.5
54,1918.0
55,3547.5
56,2923.5
57,2904.125
58,2173.0
59,2764.5
60,2473.6666666666665
61,2182.5
62,2699.5
63,2223.5
64,2635.5
65,2897.083333333334
66,2553.5
67,2446.5
68,2283.5238095238096
69,2756.0
70,2065.5
71,2219.5
72,2870.0
73,2261.5
74,2993.5
75,3272.6
76,2085.833333333333
77,2246.5
78,3275.1
79,2744.5
80,2676.0
81,2335.5
82,3398.5
83,2317.0
84,2329.5
85,2214.866666666667
86,2813.0
87,2490.5
88,1956.9166666666665
89,2447.5
90,2693.0
91,2398.6666666666665
92,2574.25
93,2050.0
94,4271.5
95,2422.5
96,2493.0416666666665
97,2067.733333333333
98,2450.0
99,2511.666666666667
100,2820.666666666666
101,2857.0
102,2668.0
103,3208.0
104,2193.3333333333335
105,4606.5
106,1807.0238095238094
107,2008.0
108,3003.0
109,2174.25
110,2004.0
111,2086.5
112,3850.5
113,2182.25
114,2099.5
115,2066.5
116,2119.944444444445
117,2381.0
118,2080.0
119,2171.0
120,3037.541666666666
121,2712.5
122,4193.5
123,2732.5
124,2510.0
125,3380.416666666667
126,2374.7
127,1822.0
128,2676.5
129,2597.5
130,4278.75
131,1960.4
132,3364.5
133,2666.166666666667
134,2519.0
135,2014.333333333333
136,3037.541666666666
137,3278.0
138,2281.0
139,2170.785714285714
140,3042.0
141,3050.0
142,1966.9999999999998
143,2692.5
144,3230.5
145,2007.75
146,2813.0
147,2502.0
148,2434.0
149,2676.0
150,3345.5
151,2726.0
152,3240.0
153,3206.75
154,1936.0
155,3131.5
156,2295.0
157,2930.5
158,2961.5
159,3357.458333333333
160,2262.5
161,2264.5
162,2108.5
163,3047.75
164,2741.5
165,2264.25
166,3403.5
167,1990.0
168,2882.5
169,2459.5
170,1952.5
171,2269.5
172,2416.166666666667
173,2309.0
174,2076.625
175,2280.5000000000005
176,2906.0
177,2907.0
178,2068.25
179,2640.5
180,2125.0
181,3921.0
182,2592.441666666667
183,2776.0
184,3927.833333333333
185,2275.0
186,2244.5
187,2342.3333333333335
188,2987.5
189,2071.2666666666664
190,2908.25
191,2205.0
192,2771.25
193,3846.0
194,2164.0
195,2369.0
196,3303.0
197,2194.0
198,3292.5
199,3079.5
200,2466.5
201,2273.0
202,2067.8333333333335
203,2540.0
204,2129.8
205,2795.5
206,2604.5
207,2113.5
208,4001.5
209,2291.9666666666667
210,2703.6
211,2663.5
212,2558.0
213,3465.0
214,2086.833333333333
215,2527.1666666666665
216,2830.0
217,2471.25
218,1983.5
219,1911.75
220,2748.0
221,1791.5
222,2612.5
223,2580.416666666667
224,1738.0
225,2287.5
226,1987.333333333333
227,2462.5
228,3338.5
229,2797.5
230,2129.25
231,3442.0
232,3151.75
233,3187.0
234,2280.5
235,2080.0
236,2207.0
237,3004.0
238,2366.0
239,2880.0
240,3147.5
241,2480.0
242,2467.5
243,2545.0
244,2221.0
245,2877.5333333333333
246,2988.5
247,2404.333333333333
248,3262.541666666667
249,3332.0
250,2790.5
251,2013.125
252,3817.5
253,2860.5
254,2203.5
255,2348.2666666666664
256,2476.0
257,1786.0
258,2210.166666666667
259,2429.5
260,2250.5
261,2256.0
262,3227.0
263,2197.0
264,2233.25
265,3059.333333333333
266,2525.0
267,2867.0
268,1995.5
269,2249.85
270,2631.25
271,2339.0
272,2129.5
273,2598.416666666667
274,2004.5
275,3194.0
276,2480.0
277,2035.8
278,4520.5
279,1972.6333333333332
280,3269.5
281,2417.0
282,3092.0
283,3264.0
284,1318.5
285,3460.0
286,2752.5
287,2488.5
288,2462.75
289,3318.5
290,2398.5
291,2430.0
292,1810.0
293,5162.0
294,2643.5
295,3608.0
296,3746.5
297,1981.0
298,2353.4
299,2377.5
300,3892.0
301,2036.0
302,2143.0
303,2813.5
304,1944.333333333333
305,2278.5
306,2579.5
307,2329.5
308,2330.5
309,1872.5
310,3651.166666666667
311,2419.5
312,2465.0
313,2377.125
314,1880.0
315,1823.5
316,2460.4
317,1822.0
318,2186.5
319,2078.0
320,2291.0
321,2059.166666666667
322,2230.5
323,3262.5
324,3175.0
325,2277.5
326,2205.1
327,3120.5
328,1743.5
329,3609.5
330,1927.5
