Id,Predicted
0,3268.0
1,2760.0
2,3526.0
3,1984.0
4,2702.0
5,2109.0
6,2187.0
7,3356.0
8,2643.0
9,4136.0
10,2113.0
11,2759.0
12,2936.0
13,2573.0
14,2211.0
15,2501.0
16,1953.0
17,2635.0
18,2374.0
19,2886.0
20,1865.0
21,2881.0
22,2369.0
23,2869.0
24,3127.0
25,1940.0
26,2527.0
27,2637.0
28,2296.0
29,3213.0
30,3130.0
31,2487.0
32,2330.0
33,2409.0
34,1958.0
35,2045.0
36,1498.0
37,2521.0
38,2926.0
39,2932.0
40,1993.0
41,3061.0
42,2905.0
43,2803.0
44,1868.0
45,3278.0
46,2328.0
47,2318.0
48,2109.0
49,1857.0
50,1918.0
51,2751.0
52,2429.0
53,1641.0
54,1942.0
55,3550.0
56,2869.0
57,3067.0
58,2290.0
59,3006.0
60,2390.0
61,2454.0
62,2944.0
63,2413.0
64,2794.0
65,2899.0
66,2561.0
67,2272.0
68,2444.0
69,2744.0
70,1735.0
71,2220.0
72,2906.0
73,2016.0
74,2730.0
75,3085.0
76,2037.0
77,2213.0
78,3191.0
79,2723.0
80,2813.0
81,2451.0
82,3266.0
83,2315.0
84,2373.0
85,2427.0
86,3072.0
87,2326.0
88,1986.0
89,2518.0
90,2683.0
91,2396.0
92,2612.0
93,1927.0
94,3996.0
95,2490.0
96,2665.0
97,2172.0
98,2508.0
99,2402.0
100,2877.0
101,3140.0
102,2814.0
103,3291.0
104,2327.0
105,4121.0
106,1782.0
107,2152.0
108,3019.0
109,2410.0
110,1812.0
111,2013.0
112,3873.0
113,2217.0
114,1957.0
115,2021.0
116,2112.0
117,2474.0
118,2267.0
119,2088.0
120,3192.0
121,2499.0
122,3845.0
123,2651.0
124,2482.0
125,2942.0
126,2499.0
127,1970.0
128,2818.0
129,3173.0
130,4350.0
131,1918.0
132,3470.0
133,3322.0
134,2549.0
135,1984.0
136,3192.0
137,2929.0
138,2452.0
139,2071.0
140,3029.0
141,3592.0
142,1927.0
143,2611.0
144,3099.0
145,2256.0
146,2794.0
147,2438.0
148,2522.0
149,2507.0
150,3192.0
151,2692.0
152,3372.0
153,3521.0
154,2132.0
155,3128.0
156,2256.0
157,2976.0
158,3092.0
159,3228.0
160,2632.0
161,2312.0
162,2353.0
163,3186.0
164,2837.0
165,2116.0
166,3381.0
167,1912.0
168,2924.0
169,2737.0
170,1997.0
171,2312.0
172,2367.0
173,2424.0
174,2250.0
175,2487.0
176,3145.0
177,3142.0
178,1987.0
179,2266.0
180,2224.0
181,4166.0
182,2698.0
183,2517.0
184,4021.0
185,2392.0
186,2230.0
187,2308.0
188,2848.0
189,2167.0
190,3503.0
191,2192.0
192,2871.0
193,4153.0
194,2423.0
195,2694.0
196,3161.0
197,1921.0
198,3414.0
199,3019.0
200,2735.0
201,2214.0
202,2028.0
203,2259.0
204,1979.0
205,2721.0
206,2787.0
207,2118.0
208,3835.0
209,2242.0
210,2425.0
211,2503.0
212,2493.0
213,3657.0
214,2148.0
215,2400.0
216,3081.0
217,2394.0
218,2184.0
219,1916.0
220,2891.0
221,1792.0
222,2403.0
223,2735.0
224,1724.0
225,2326.0
226,2179.0
227,2498.0
228,3310.0
229,2609.0
230,2089.0
231,3272.0
232,3487.0
233,2958.0
234,2454.0
235,2109.0
236,2186.0
237,3044.0
238,2605.0
239,2892.0
240,3012.0
241,2400.0
242,2620.0
243,2640.0
244,2672.0
245,2837.0
246,3240.0
247,2558.0
248,3441.0
249,3273.0
250,2667.0
251,1963.0
252,3741.0
253,2752.0
254,2386.0
255,2364.0
256,2375.0
257,1856.0
258,2164.0
259,2425.0
260,2266.0
261,2258.0
262,3437.0
263,2156.0
264,2258.0
265,3325.0
266,2519.0
267,2749.0
268,1970.0
269,2153.0
270,2784.0
271,2427.0
272,2165.0
273,2426.0
274,2101.0
275,3003.0
276,2418.0
277,2560.0
278,3739.0
279,2199.0
280,3656.0
281,2527.0
282,2929.0
283,3495.0
284,1317.0
285,3211.0
286,2530.0
287,2549.0
288,2575.0
289,3432.0
290,2336.0
291,2656.0
292,1845.0
293,4746.0
294,2515.0
295,3342.0
296,3675.0
297,1959.0
298,2511.0
299,2390.0
300,4210.0
301,2182.0
302,2088.0
303,2914.0
304,1871.0
305,2168.0
306,2573.0
307,2275.0
308,2237.0
309,1997.0
310,3440.0
311,2733.0
312,2383.0
313,2442.0
314,1976.0
315,1835.0
316,2424.0
317,1962.0
318,2176.0
319,2048.0
320,2379.0
321,1990.0
322,2291.0
323,3316.0
324,2993.0
325,2240.0
326,2509.0
327,3183.0
328,1718.0
329,3851.0
330,1858.0
331,2170.0
332,1913.0
333,3340.0
334,3247.0
335,2863.0
336,2133.0
337,2436.0
338,2711.0
339,3080.0
340,2325.0
341,2989.0
342,4471.0
343,3415.0
344,2008.0
345,2165.0
346,1941.0
347,1964.0
348,2314.0
349,3485.0
350,1753.0
351,2352.0
352,2274.0
353,2075.0
354,2938.0
355,2889.0
356,2585.0
357,2844.0
358,3276.0
359,2381.0
360,2707.0
361,2144.0
362,2261.0
363,3247.0
364,3474.0
365,2582.0
366,2618.0
367,3343.0
368,3227.0
369,2550.0
370,2002.0
371,1886.0
372,1879.0
373,2484.0
374,2467.0
375,2232.0
376,2539.0
377,2107.0
378,2724.0
379,2459.0
380,3180.0
381,2734.0
382,3768.0
383,2485.0
384,3238.0
385,3512.0
386,2061.0
387,2186.0
388,2538.0
389,2293.0
390,2069.0
391,2221.0
392,2988.0
393,3514.0
394,2277.0
395,2186.0
396,3244.0
397,2647.0
398,2357.0
399,2427.0
400,1823.0
401,1923.0
402,3612.0
403,2905.0
404,2071.0
405,2218.0
406,2264.0
407,3618.0
408,2184.0
409,3228.0
410,2855.0
411,2051.0
412,2447.0
413,2557.0
414,3118.0
415,2420.0
416,1913.0
417,2254.0
418,2459.0
419,2052.0
420,1906.0
421,2664.0
422,2255.0
423,2644.0
424,3300.0
425,1842.0
426,2649.0
427,2014.0
428,1827.0
429,2428.0
430,2555.0
431,1939.0
432,1936.0
433,3601.0
434,2847.0
435,2607.0
