Id,Predicted
0,2870.0
1,2940.0
2,4030.0
3,2110.0
4,2770.0
5,1960.0
6,2090.0
7,3300.0
8,2890.0
9,4430.0
10,2220.0
11,2720.0
12,3130.0
13,2460.0
14,2370.0
15,2490.0
16,2110.0
17,2840.0
18,2490.0
19,2640.0
20,2160.0
21,2620.0
22,2090.0
23,2560.0
24,2940.0
25,2010.0
26,2060.0
27,2600.0
28,2670.0
29,3280.0
30,2770.0
31,2500.0
32,2570.0
33,2160.0
34,2240.0
35,2010.0
36,1600.0
37,2770.0
38,2610.0
39,3220.0
40,2000.0
41,3000.0
42,3100.0
43,2700.0
44,1740.0
45,3040.0
46,2260.0
47,2440.0
48,1980.0
49,1940.0
50,1920.0
51,3070.0
52,2590.0
53,1590.0
54,1950.0
55,3640.0
56,2680.0
57,3040.0
58,2190.0
59,2710.0
60,2410.0
61,2370.0
62,3020.0
63,2280.0
64,3160.0
65,2850.0
66,2720.0
67,2340.0
68,2390.0
69,2620.0
70,2110.0
71,2390.0
72,2610.0
73,2030.0
74,2850.0
75,3540.0
76,2200.0
77,2570.0
78,3590.0
79,2830.0
80,2810.0
81,2500.0
82,3530.0
83,2540.0
84,1920.0
85,2480.0
86,3150.0
87,2440.0
88,1930.0
89,2440.0
90,2390.0
91,2510.0
92,2710.0
93,1860.0
94,4010.0
95,2480.0
96,2840.0
97,2080.0
98,2410.0
99,2230.0
100,2630.0
101,2600.0
102,2940.0
103,3020.0
104,2320.0
105,3930.0
106,1790.0
107,2030.0
108,3050.0
109,2160.0
110,1870.0
111,2070.0
112,3580.0
113,2270.0
114,2070.0
115,2020.0
116,1950.0
117,2430.0
118,1880.0
119,1980.0
120,2720.0
121,2640.0
122,3120.0
123,3000.0
124,2230.0
125,3060.0
126,2400.0
127,2030.0
128,2760.0
129,2910.0
130,4080.0
131,1730.0
132,3200.0
133,2870.0
134,2660.0
135,2080.0
136,2720.0
137,2770.0
138,2260.0
139,2240.0
140,3300.0
141,3000.0
142,2040.0
143,2780.0
144,2830.0
145,2270.0
146,2410.0
147,2450.0
148,2420.0
149,2790.0
150,3120.0
151,2680.0
152,3920.0
153,3480.0
154,2050.0
155,3620.0
156,2220.0
157,2810.0
158,2760.0
159,3760.0
160,2600.0
161,2140.0
162,2280.0
163,3520.0
164,2430.0
165,2120.0
166,3030.0
167,2000.0
168,2870.0
169,2110.0
170,1640.0
171,2330.0
172,2150.0
173,2440.0
174,2210.0
175,2280.0
176,2750.0
177,3230.0
178,2010.0
179,2500.0
180,2230.0
181,3980.0
182,2730.0
183,2500.0
184,4150.0
185,2260.0
186,2290.0
187,2180.0
188,2940.0
189,1990.0
190,3600.0
191,2280.0
192,2860.0
193,4160.0
194,2600.0
195,2680.0
196,2720.0
197,2190.0
198,3310.0
199,2630.0
200,2390.0
201,2190.0
202,2300.0
203,2340.0
204,1960.0
205,2480.0
206,2740.0
207,2010.0
208,4020.0
209,2340.0
210,2720.0
211,2330.0
212,2720.0
213,3270.0
214,2290.0
215,2370.0
216,2660.0
217,2160.0
218,1980.0
219,1900.0
220,2220.0
221,2150.0
222,2370.0
223,2710.0
224,1680.0
225,2260.0
226,2130.0
227,2470.0
228,3560.0
229,2860.0
230,2020.0
231,2970.0
232,3490.0
233,3470.0
234,2330.0
235,2090.0
236,2220.0
237,3300.0
238,2230.0
239,2650.0
240,2620.0
241,2010.0
242,2260.0
243,2970.0
244,2410.0
245,2910.0
246,3370.0
247,2760.0
248,3750.0
249,3370.0
250,3110.0
251,2010.0
252,3960.0
253,3210.0
254,2070.0
255,2570.0
256,2410.0
257,1900.0
258,2170.0
259,2650.0
260,2370.0
261,2190.0
262,3280.0
263,2130.0
264,2220.0
265,3840.0
266,2430.0
267,3180.0
268,1900.0
269,2160.0
270,2470.0
271,2350.0
272,2090.0
273,2820.0
274,2290.0
275,3320.0
276,2190.0
277,2500.0
278,4370.0
279,1730.0
280,3580.0
281,2670.0
282,3380.0
283,3130.0
284,1440.0
285,3070.0
286,2780.0
287,2480.0
288,1990.0
289,3410.0
290,2370.0
291,2380.0
292,1740.0
293,5110.0
294,2770.0
295,3790.0
296,3740.0
297,2370.0
298,2530.0
299,2450.0
300,4320.0
301,2020.0
302,2040.0
303,3290.0
304,1960.0
305,2330.0
306,2530.0
307,2280.0
308,2250.0
309,1990.0
310,3890.0
311,2300.0
312,2680.0
313,2500.0
314,2080.0
315,1690.0
316,2470.0
317,1900.0
318,2070.0
319,2000.0
320,2220.0
321,1830.0
322,2350.0
323,2680.0
324,2980.0
325,2340.0
326,2010.0
327,3210.0
328,1920.0
329,3260.0
330,1880.0
331,2120.0
332,1900.0
333,3250.0
334,3470.0
335,2880.0
336,2360.0
337,3270.0
338,2780.0
339,3030.0
340,2180.0
341,3300.0
342,3890.0
343,3210.0
344,2020.0
345,2050.0
346,1770.0
347,1980.0
348,2310.0
349,4270.0
350,2430.0
351,2270.0
352,2300.0
353,2080.0
354,2540.0
355,3100.0
356,2600.0
357,2520.0
358,3890.0
359,2610.0
360,2760.0
361,2060.0
362,2300.0
363,2970.0
364,3170.0
365,2680.0
366,2710.0
367,3280.0
368,3480.0
369,2270.0
370,1850.0
371,1660.0
372,2040.0
373,2580.0
374,2650.0
375,2280.0
376,2360.0
377,2310.0
378,2900.0
379,2320.0
380,2770.0
381,2740.0
382,3410.0
383,2600.0
384,3630.0
385,3760.0
386,2050.0
387,2530.0
388,2430.0
389,2260.0
390,2070.0
391,2180.0
392,3340.0
393,3760.0
394,2190.0
395,2080.0
396,3130.0
397,2290.0
398,2350.0
399,2440.0
400,1870.0
401,1940.0
402,2980.0
403,3240.0
404,2140.0
405,2300.0
406,2180.0
407,3380.0
408,2100.0
409,2680.0
410,3390.0
411,1850.0
412,2600.0
